reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,cleaned_content,polarity,sentiment
98d95318-8a42-4c72-8984-c1c9ac9963e5,Pascal Gabin ZELE,"Pouf de quoi faire perdre aux gens leur temps. Avec un plafond de 200dh, il faut se déplacer en boutique pour l'augmenter. En plus les 10% c'est sur 1 seule facture. Pas intéressant pour moi qui paye 2 abonnements téléphoniques + l'internet. Je préfère encore payer depuis l'appli de ma banque où je n'ai pas de problèmes de plafond. Je désinstalle.",1,181,1.5.2,2021-05-20 17:29:06,"Bonjour Mr pascal gabin zele, Nous vous remercions pour votre intérêt, Plusieurs évolutions sont à venir pouvant s’adapter à vos différents usages. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney sinon nous contacter au service client 441,0621000441.Excellente journée.",2021-05-31 13:55:27,"pouf de quoi faire perdre aux gens leur temps. avec un plafond de 200dh, il faut se déplacer en boutique pour l'augmenter. en plus les 10 c'est sur 1 seule facture. pas intéressant pour moi qui paye 2 abonnements téléphoniques l'internet. je préfère encore payer depuis l'appli de ma banque où je n'ai pas de problèmes de plafond. je désinstalle.",-0.025,Neutre
3593ad10-500e-4f2a-bcbb-e6bd54813fc2,ابراهيم مرعوش,من مساوئ التطبيق صعوبة إسترجاع القن السري وربط ذلك بالمصلحة,1,0,,2021-05-17 20:32:19,"مرحبًا السيد إبراهيم ناسيم
ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة
أوالبعت بمعلوماتكم الشخصية الى العنوان التالي
service.orangemoney@orange.com
لمراعاة إحتياجاتكم
. يوم سعيد",2021-05-19 17:00:15,من مساوئ التطبيق صعوبة إسترجاع القن السري وربط ذلك بالمصلحة,0.0,Neutre
60b141f8-50c7-45b6-a350-7fc5f62678d8,Kenza Moussaoui,"Déçue, ça marche du tout pas je la désinstalle tout de suite",1,19,1.5.2,2021-05-17 12:42:06,"Bonjour Mme Kenza Moussaoui, nous vous invitons à contacter notre service client au 441,0621000441 ou nous fournir vos coordonnées à l’adresse suivante : service.orangemoney@orange.com. Afin de vous apporter l’assistance nécessaire .Excellente journée",2021-05-19 14:02:44,"déçue, ça marche du tout pas je la désinstalle tout de suite",-0.18666666666666668,Négatif
d9b10ce0-8200-4bbd-b772-306a6af1b532,Abdessadek Ait Elkadi,Bonne application,5,1,1.5.2,2021-05-16 22:58:01,"Bonjour Mr Abdessadek Ait Elkadi, Nous vous remercions pour votre intérêt, N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-05-19 14:02:43,bonne application,0.7,Positif
5cc4f90d-3071-4018-8911-d39cf84ea1ec,MOHAMMED ALAOUI,Application mérite d'être a la corbeille null,1,4,,2021-05-13 13:25:53,"Bonjour Mr MOHAMMED ALAOUI, nous vous invitons à contacter notre service client au 441,0621000441 ou nous fournir vos coordonnées à l’adresse suivante : service.orangemoney@orange.com. Afin de vous apporter l’assistance nécessaire .Excellente journée",2021-05-19 14:02:42,application mérite d'être a la corbeille null,0.0,Neutre
3a2402ee-b22d-4713-ab7c-1a6953746bc8,Hichamou Amnaye,Application ne marche pas ça sert a rien je note 0/0,1,6,1.5.2,2021-05-09 04:50:45,"Bonjour Mr Hichamou Amnaye, nous vous invitons à contacter notre service client au 441,0621000441 ou nous fournir vos coordonnées à l’adresse suivante : service.orangemoney@orange.com. Afin de vous apporter l’assistance nécessaire .Excellente journée",2021-05-19 14:02:39,application ne marche pas ça sert a rien je note 0 0,0.0,Neutre
4ecaf428-1653-4c4b-ab10-50a721129f84,Yassine Elyaagoubi,Very cool,5,0,1.5.2,2021-05-08 11:36:09,"Bonjour Mr SENOPI GEMAR, Nous vous remercions pour votre intérêt, N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-05-19 14:02:38,very cool,0.0,Neutre
6f7cf7f2-ad1d-4b86-9c7e-64285223e6d5,EL DHIMNI Mohammed,J'ai commencer par 1 étoile Je rejoint les appréciations de ceux qui m'ont précédé 1-difficulté de téléchargement 2-Pourquoi ne pas fusionner cette Appli avec Orange et moi Merci,1,24,1.5.2,2021-05-07 19:03:36,"Bonjour Mr EL DHIMNI Mohammed, nous vous invitons à contacter notre service client au 441,0621000441 ou nous fournir vos coordonnées à l’adresse suivante : service.orangemoney@orange.com. Afin de vous apporter l’assistance nécessaire .Excellente journée",2021-05-19 14:02:32,j'ai commencer par 1 étoile je rejoint les appréciations de ceux qui m'ont précédé 1 difficulté de téléchargement 2 pourquoi ne pas fusionner cette appli avec orange et moi merci,0.15,Positif
a32f367c-6b4b-48a0-b91c-1ad459edc3b0,Mohammed Asmina,Ça marche pas,1,3,1.5.2,2021-05-07 18:00:43,"Bonjour Mr Mohammed Asmina, nous vous invitons à contacter notre service client au 441,0621000441 ou nous fournir vos coordonnées à l’adresse suivante : service.orangemoney@orange.com. Afin de vous apporter l’assistance nécessaire .Excellente journée",2021-05-19 14:02:35,ça marche pas,0.0,Neutre
774b0243-3678-4cc9-a740-ee40e9a848d7,Jean Benoit Sambou,Pas mal Bein,5,3,1.5.2,2021-05-04 01:36:02,"Bonjour Mr Jean Benoit Sambou, Nous vous remercions pour votre intérêt, N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-05-04 14:03:50,pas mal bein,0.35,Positif
1fb8e97d-8e95-4a03-a011-90cc97864f59,Hicham Chakib,"La honte!! Tout cours, ça marche pas!!!",1,11,1.5.2,2021-04-27 05:07:31,"Bonjour Mr Hicham Chakib, nous vous invitons à contacter notre service client au 441,0621000441 ou nous fournir vos coordonnées à l’adresse suivante : service.orangemoney@orange.com. Afin de vous apporter l’assistance nécessaire .Excellente journée",2021-05-04 14:03:49,"la honte!! tout cours, ça marche pas!!!",0.4296875,Positif
12267f29-fb99-4990-abd2-8a4dd045b31c,amine gamer4,Kafou,5,0,1.4.2,2021-04-14 21:40:43,,,kafou,0.0,Neutre
ad710a01-c462-4bf9-b1ac-a62c131efdef,Khaled Yassine,PAS MAL,3,0,1.4.2,2021-04-13 03:56:25,"Bonjour Mr Khaled Yassine, Nous vous remercions pour votre intérêt, Plusieurs évolutions sont à venir pouvant s’adapter à vos différents usages. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney . Excellente journée.",2021-04-19 13:57:40,pas mal,0.35,Positif
90718b93-c176-4e23-9047-f1c8b274c9f0,Thami Thami,تطبيق عيااااااان.حملته غير باش نخلص الفاتورة و نستافد من بعض الامتيازات كما يدعون و لكن ملي جيت نفتح حسابي في التطبيق و ادخلت الرقم السري تايقول لي غالط و في الأخير خبروني أن حسابي في التطبيق تبلوكاو خاصمينتاصل بمصلحة الدعم و ملي تاصلت بداك الرقم 441 قالو لي رصيدك غير كافي لاجراء المكالمة.......الخ لهذا قررت باش نفسخ العقد معاهم دون رجعة,1,1,1.4.2,2021-04-02 17:23:59,"مرحبا السيد اتهامي
لتزويدكم بالمساعدة اللازمة
:نرجومنكم البعت بمعلوماتكم الشخصية الى العنوان التالي
service.orangemoney@orange.com
يوم سعيد",2021-04-05 13:54:47,تطبيق عيااااااان.حملته غير باش نخلص الفاتورة و نستافد من بعض الامتيازات كما يدعون و لكن ملي جيت نفتح حسابي في التطبيق و ادخلت الرقم السري تايقول لي غالط و في الأخير خبروني أن حسابي في التطبيق تبلوكاو خاصمينتاصل بمصلحة الدعم و ملي تاصلت بداك الرقم 441 قالو لي رصيدك غير كافي لاجراء المكالمة.......الخ لهذا قررت باش نفسخ العقد معاهم دون رجعة,0.0,Neutre
e7cbc1e2-212a-4f08-be2a-6787da1cc6a8,yassine dahbi,Nul,1,0,,2021-04-01 01:36:20,,,nul,-0.2,Négatif
9f68f65b-1fa1-4876-a680-a9bff49067c2,Marwa Khiyi,Bonne service,4,0,,2021-03-29 16:11:20,,,bonne service,0.7,Positif
7c8eba58-20c9-40e0-a9f2-cf7b824a1d61,nour eddine 12,0 مبغاتش تخدم عندي,5,0,1.4.2,2021-03-26 00:00:28,"مرحبا السيد نور الدين 12
نشكركم على اهتمامكم بمنتوجنا
لتزويدكم بالمساعدة اللازمة
نرجو منكم البعت بمعلوماتكم الشخصية الى العنوان التالي
service.orangemoney@orange.com. . يوم سعيد
",2021-03-26 16:53:07,0 مبغاتش تخدم عندي,0.0,Neutre
39614351-1fec-455d-bef9-98364805d982,zkarya Aouttou Aouttou,مليح,5,0,,2021-03-16 20:57:38,,,مليح,0.0,Neutre
7a745081-cf41-4ded-b358-372dbbb73d3f,mohamed abourachid,Bien,4,1,1.4.2,2021-03-12 17:32:48,"Bonjour Mr mohamed abourachid , Nous vous remercions pour votre intérêt. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-03-24 16:54:52,bien,0.0,Neutre
e7d1fa9b-669e-45ed-8cbe-4074ec7bff76,Lkbir Salmi,Généralement,5,0,,2021-03-11 12:02:03,,,généralement,0.0,Neutre
d52fca46-a513-405d-a0d0-97e461b461db,Mohmad Ait Ouataa,Très bonne application.,5,0,1.4.2,2021-03-10 18:56:05,"Bonjour Mr Mohmad Ait Ouataa, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-03-24 16:54:50,très bonne application.,1.0,Positif
b1be3d8e-05de-44b3-8b4a-aed647b8c93b,ملكة Tik Tok فروزن,لاباس به لاكن1G ياااااي,3,0,,2021-03-09 19:54:15,,,لاباس به لاكن1g ياااااي,0.0,Neutre
4f7c0b69-9cb8-4693-a7f0-5546637a684b,Ayoub Omel,"J'ai déja demandé de desactiver mon compte de cette mauvaise application, et jusqu'a maintenent y'a pas de réponse.",1,14,1.4.2,2021-03-09 08:59:07,"Bonjour, afin de prendre en considération votre besoin, nous vous invitons à nous fournir vos coordonnées et détails du désagrément à l’adresse suivante : service.orangemoney@orange.com. Excellente journée",2021-03-24 13:51:50,"j'ai déja demandé de desactiver mon compte de cette mauvaise application, et jusqu'a maintenent y'a pas de réponse.",-0.71,Négatif
22367cbe-eb63-4159-9680-692ba1a4cbc1,Said About,"Problème d'augmentation du plafond à 5000 Dh,trois fois je met le dossier mais toujours le dossier invalide sous prétexte l'adresse saisie par l'agent n'est pas complete comme indiquée à la CNIE sachant que le dossier c'est juste copie CNIE et de se présenter à l'agence.IL faut former bien les agents sur ce nouveau service.",2,80,1.4.2,2021-03-08 12:47:32,"Bonjour Mr Said About, nous vous remercions pour votre intérêt et afin de prendre en considération votre besoin, nous vous invitons à nous fournir vos coordonnées et détails du désagrément à l’adresse suivante : service.orangemoney@orange.com. Excellente journée",2021-03-08 16:49:20,"problème d'augmentation du plafond à 5000 dh,trois fois je met le dossier mais toujours le dossier invalide sous prétexte l'adresse saisie par l'agent n'est pas complete comme indiquée à la cnie sachant que le dossier c'est juste copie cnie et de se présenter à l'agence.il faut former bien les agents sur ce nouveau service.",0.08625000000000001,Neutre
8311cec7-6abd-4c3b-9a1e-4b76b054602d,Adil Abdelhafid,Ça marche pas Nulle,1,2,1.4.2,2021-03-06 17:34:25,"Bonjour Mr Adil Abdelhafid, nous vous remercions pour votre intérêt et afin de prendre en considération votre besoin, nous vous invitons à nous fournir vos coordonnées et détails du désagrément à l’adresse suivante : service.orangemoney@orange.com. Excellente journée",2021-03-08 16:49:18,ça marche pas nulle,0.1,Neutre
f0501d5b-bd74-43a7-8348-690316505c18,Abdelmalik Dahchour,Quel intérêt puisque y a pas paiement Nfc sans contact !!!!,1,3,1.4.2,2021-03-04 16:02:06,"Bonjour Mr Abdelmalik Dahchour, Nous vous remercions pour votre intérêt, Plusieurs évolutions sont à venir pouvant s’adapter à vos différents usages. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney . Excellente journée.",2021-03-08 16:49:17,quel intérêt puisque y a pas paiement nfc sans contact !!!!,0.0,Neutre
938da7bc-2e5f-4f90-87c5-862ae8bebcfd,muhammed betto,Application moin que nul,1,0,1.4.2,2021-03-03 17:07:46,"Bonjour Mr muhammed betto, nous vous remercions pour votre intérêt et afin de prendre en considération votre besoin, nous vous invitons à nous fournir vos coordonnées et détails du désagrément à l’adresse suivante : service.orangemoney@orange.com. Excellente journée",2021-03-08 16:49:22,application moin que nul,-0.2,Négatif
5c528788-d94a-4432-b4cd-562bd6ff7409,Sjjkd Sjkkkd,Satisfait,4,1,1.4.2,2021-03-03 09:53:49,"Bonjour , Nous vous remercions pour votre intérêt, N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-03-08 13:49:42,satisfait,0.3,Positif
b7f3f361-9fd9-480b-9e5d-90dbb84360a3,maati taxi,رائع,5,2,1.4.2,2021-03-01 14:19:25,"مرحبا سيد المعطي
نشكركم على اهتمامكم بمنتوجنا
عدة تطورات قادمة. يوم سعيد www.orange.ma/orangemoney لا تترددوا في زيارة موقعنا",2021-03-08 13:49:40,رائع,0.0,Neutre
2abaa1a7-5658-4e27-8c6d-0fcd7bcacf68,Maroc,Nul,1,0,1.4.2,2021-02-25 14:09:04,"Bonjour Mr Marsaoui, nous vous invitons à contacter notre service client au 441 ou 0621000441, afin de vous apporter l'assistance nécessaire. Excellente journée.",2021-03-01 19:52:57,nul,-0.2,Négatif
5b90fd2e-ca9e-4dab-aac7-ee31b04bf94b,Abdell Usher,Erreur de confirmation code sms,1,6,1.4.2,2021-02-25 13:45:00,"Bonjour Mr Abdell Usher, nous vous invitons à contacter notre service client au 441 ou 0621000441, afin de vous apporter l'assistance nécessaire. Excellente journée.",2021-03-01 19:52:56,erreur de confirmation code sms,0.0,Neutre
3353f0d9-7cf6-420f-aafe-cc87fcc28064,Abdo Rachidi,Bien,5,1,1.4.2,2021-02-23 22:50:24,"Bonjour Mr Abdo Rachidi, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-03-01 19:52:55,bien,0.0,Neutre
77bb5d5a-2373-4726-92d7-8eed41393b28,ba Ibrahim Marrakech,فكرة جيدا ولكن تطبيق فاشل المشكل في التطبيق بطئ و يعطل الهاتف,1,0,,2021-02-22 23:14:12,"مرحبا سيد ابراهيم
نشكركم على اهتمامكم بمنتوجنا
ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة
يوم سعيد",2021-03-01 19:52:53,فكرة جيدا ولكن تطبيق فاشل المشكل في التطبيق بطئ و يعطل الهاتف,0.0,Neutre
0c11a8c8-2f79-4fb5-9e3d-c9b8d5506eb8,Said Lailani,Mohamed said lailani,5,0,,2021-02-19 14:41:23,,,mohamed said lailani,0.0,Neutre
214b7de6-08f5-4942-9f22-61c795ecc234,KaRiM KaRiM TV,Good,4,1,1.4.2,2021-02-19 00:37:04,"Bonjour Mr Karim, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-02-24 19:54:45,good,0.0,Neutre
82e14e62-b34e-42c6-8f9a-3235c9bdbc1c,Hamid Laghrissi,Orange dima toppppp,5,2,1.4.2,2021-02-18 12:03:47,"Bonjour Mr Hamid Laghrissi, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-02-24 19:54:44,orange dima toppppp,0.0,Neutre
792b1c7b-2393-4e96-a500-7617ee047f9b,Abdelali Touzani,Tahiyati,4,0,1.4.2,2021-02-17 17:05:35,"Bonjour Mr Abdelali Touzani , nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-02-18 12:04:26,tahiyati,0.0,Neutre
75768918-f147-4b65-b53a-5d9e7407ac52,5 Spankcha,رائع,5,0,,2021-02-14 21:45:08,"مرحبًا
نشكركم على اهتمامكم بمنتوجنا
عدة تطورات قادمة. يوم سعيد www.orange.ma/orangemoney لا تترددوا في زيارة موقعنا",2021-02-15 15:01:58,رائع,0.0,Neutre
d6f8ab8e-64a6-48bd-b192-dfea031ead82,mustapha elhammoumi,C'est bon,5,3,1.4.2,2021-02-14 15:38:01,"Bonjour Mr mustapha elhammoumi, Nous vous remercions pour votre intérêt. Pour plus d’info concernant le service Orange Money, veuillez visiter la page : www.orange.ma/orangemoney . Bonne journée",2021-02-15 12:04:25,c'est bon,0.7,Positif
00bfc31e-2b16-4802-a58c-d0ada5a30a8a,SAHIB ABDELILAH,L'application ne veut pas se télécharger après plusieurs essais. Merci de m'orienter afin de trouver une solution,1,11,,2021-02-11 18:47:34,"Bonjour Mr SAHIB ABDELILAH , Nous vous remercions pour votre intérêt ,nous vous invitons à contacter notre service client au 441 ou 0621000441,afin de vous apporter l'assistance nécessaire. Excellente journée.",2021-02-15 12:04:23,l'application ne veut pas se télécharger après plusieurs essais. merci de m'orienter afin de trouver une solution,0.3,Positif
6bd0466a-5dad-4986-bc92-01df1289b7c9,Aljebli Gzawi,Service nul. Debit très lent. Communication absurde. Changez votre forfait,1,10,,2021-02-11 14:46:29,"Bonjour Mr Aljebli Gzawi , nous vous invitons à contacter notre service client au 441 ou 0621000441,afin de vous apporter l'assistance nécessaire. Excellente journée.",2021-02-15 12:04:21,service nul. debit très lent. communication absurde. changez votre forfait,-0.21333333333333335,Négatif
71fc00b7-154d-452f-9fe6-3abb8f35459a,rif rif,"pas besoin de vos cadeau ,deja la conixion qu'on pay ça marche pas je vai changer a autre operateur",1,1,1.4.2,2021-02-11 14:33:43,"Bonjour , Nous vous remercions pour votre intérêt, nous vous invitons à contacter notre service client au 441 ou 0621000441,afin de vous apporter l'assistance nécessaire. Excellente journée.",2021-02-15 12:04:20,"pas besoin de vos cadeau ,deja la conixion qu'on pay ça marche pas je vai changer a autre operateur",0.175,Positif
4d1d3feb-6d38-4eee-8a32-b02e9857b18c,Jamaldine LAZAAR,"Honnêtement ,je ne trouve pas d'utilité pour l'application. Quelle est sa valeur ajoutée par rapport aux autres services deja disponible sur le marché , ( payer une facture ou faire un transfert d'argent à qlq un d'autre pour payer aussi une facture , je pense que vous êtes pas au courant de l'existence des cartes bancaires ,ni des applications bancaires qui donnent plusieurs possibilité que payer une facture chez un seul opérateur ).avez vous vraiment poser la question avant de se lancer ?! 😂",1,59,,2021-02-11 01:08:19,"Bonjour Mr Jamaldine LAZAAR, nous vous remercions pour votre message. Pour plus d’info concernant le service Orange Money, veuillez visiter la page : www.orange.ma/orangemoney . Bonne journée",2021-02-15 12:04:17,"honnêtement ,je ne trouve pas d'utilité pour l'application. quelle est sa valeur ajoutée par rapport aux autres services deja disponible sur le marché , payer une facture ou faire un transfert d'argent à qlq un d'autre pour payer aussi une facture , je pense que vous êtes pas au courant de l'existence des cartes bancaires ,ni des applications bancaires qui donnent plusieurs possibilité que payer une facture chez un seul opérateur .avez vous vraiment poser la question avant de se lancer ?!",-0.0071428571428571435,Neutre
228d095f-9a67-43fd-9809-864aad759779,Tv مهدي العنكاوي,MEHDlTvmaroco👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,2,,2021-02-10 21:07:21,,,mehdltvmaroco,0.0,Neutre
9c628beb-a0b1-457d-a57b-aa75118bd8d4,Mohamed Essaidi,Felicetatios,5,0,,2021-01-30 19:41:00,"Bonjour Mr Mohamed Essaidi, Nous vous remercions pour votre intérêt, N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-02-03 11:05:28,felicetatios,0.0,Neutre
83f7956d-b9d5-4d04-afc8-528e9ac25e1a,Bachir ray,Impossible d'ouvrir l'application,1,1,,2021-01-28 18:18:56,"Bonjour Mr Bachir ray , nous vous invitons à contacter notre service client au 441 ou 0621000441, afin de vous apporter l'assistance nécessaire concernant l’application Orange Money. Excellente journée.",2021-02-02 15:12:20,impossible d'ouvrir l'application,-0.5,Négatif
e45ddd00-5d70-4d13-a1d2-9559248d86e4,yacine tabti,Excellente,5,1,,2021-01-26 10:18:04,"Bonjour Mr yacine tabti, Nous vous remercions pour votre intérêt, N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-02-02 15:12:19,excellente,0.5,Positif
316bd523-fcca-4199-9840-3b865209f379,Mohamed Ketama,Mohmd kitama,5,2,1.4.2,2021-01-23 15:42:50,,,mohmd kitama,0.0,Neutre
4cc616e5-5312-44a5-a268-bd986fe365a5,Khalid Zerban,Mirsi,5,1,1.4.2,2021-01-22 20:36:00,"Bonjour Mr Khalid Zerban , nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-02-02 15:12:18,mirsi,0.0,Neutre
d81bb7e9-95a0-4153-9464-072b2517b515,Abdelhakim Bouinghane,Bon apk,4,0,,2021-01-21 23:16:42,"Bonjour , nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-02-02 15:12:16,bon apk,0.7,Positif
61d531d2-97ab-4130-a15a-da2fff1c8b7b,Sakina laabid,Nul,1,0,,2021-01-20 13:29:57,"Bonjour Mme Sakina laabid , nous vous invitons à contacter notre service client au 441 ou 0621000441, afin de vous apporter l'assistance nécessaire concernant l’application Orange Money. Excellente journée.",2021-02-02 15:12:14,nul,-0.2,Négatif
b9d20e0a-9a67-42d2-9173-3c57f37f25c6,Hamid Masrar,Très joli,5,2,1.4.2,2021-01-20 13:00:36,"Bonjour Mr Hamid Masrar, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-02-02 15:12:13,très joli,1.0,Positif
fd750dc3-b675-4a5a-9018-1ce61c5d5688,Noureddine Drihmi,3ndi compte ou mafihch flouss khoukom fa9ir,3,0,,2021-01-19 17:44:40,"Bonjour Mr Noureddine Drihmi, Nous vous remercions pour votre intérêt, N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-01-19 17:05:36,3ndi compte ou mafihch flouss khoukom fa9ir,0.0,Neutre
96ebc1e9-31a7-421f-b702-faacebe6e46b,Khalid Sahbi,Khalid. Fahim. Maghribi.,5,1,1.4.2,2021-01-18 16:41:42,"Bonjour Mr Khalid Sahbi, Nous vous remercions pour votre intérêt, N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2021-01-19 17:05:39,khalid. fahim. maghribi.,0.0,Neutre
54c41ca2-9f01-42d2-9c1d-46b226e6d227,Walid Bensoume,"Application nulle , surtout à ne pas télécharger",1,3,,2021-01-15 16:42:40,"Bonjour Mr Walid Bensoume , nous vous invitons à contacter notre service client au 441 ou 0621000441, afin de vous apporter l'assistance nécessaire. Excellente journée.",2021-01-19 17:05:35,"application nulle , surtout à ne pas télécharger",-0.2,Négatif
69153f72-6b56-4fca-bdd3-e48b22c57cbf,SAAD INSANE,Mon compt blouquer🤔🥴🥴🥴PK,1,0,,2021-01-13 18:51:25,"Bonjour Mr SAAD FF , nous vous invitons à contacter notre service client au 441 ou 0621000441, afin de vous apporter l'assistance nécessaire. Excellente journée.",2021-01-19 17:05:30,mon compt blouquer pk,0.0,Neutre
45931ef8-ef15-4ae8-9ebf-17eb7c71f1fc,Mohammed Kasri,Pas intéressé,1,1,1.4.2,2021-01-05 07:19:02,"Bonjour mr Mohammed Kasri , nous vous invitons à contacter notre service client au 441 ou 0621000441, afin de vous apporter l'assistance nécessaire concernant l’application Orange Money. Excellente journée.",2021-01-12 12:08:36,pas intéressé,0.0,Neutre
988522c1-efce-431d-a6b5-d4418e0137dd,Noreddine Khallou,Ça ne marche pas mauvaise appl,1,3,,2020-12-31 20:51:50,"Bonjour kadour Khallou , nous vous invitons à contacter notre service client au 441 ou 0621000441, afin de vous apporter l'assistance nécessaire concernant l’application Orange Money. Excellente journée.",2021-01-04 21:15:07,ça ne marche pas mauvaise appl,0.355,Positif
291cdb3e-908e-4462-bd27-2f8490e7d326,Momo Khalil,Tous vos services sont nuls à partir de service 121 que vous avez arrêté en arrivant à cette application sans parler d'internet et vous demandez ou gens de contacter le 441 comme si vous êtes à leur écoute. Avec tous mes respects moin 5 etoils,1,178,1.4.2,2020-12-31 20:03:31,,,tous vos services sont nuls à partir de service 121 que vous avez arrêté en arrivant à cette application sans parler d'internet et vous demandez ou gens de contacter le 441 comme si vous êtes à leur écoute. avec tous mes respects moin 5 etoils,0.048,Neutre
86a6351f-f2c7-4e4f-86c9-0ec37cf6bcd4,ولد علي,Kolchi kaytchka donc blach mno,1,0,,2020-12-31 17:43:59,"Bonjour Mr Toufiq Zabata , nous vous invitons à contacter notre service client au 441 ou 0621000441, afin de vous apporter l'assistance nécessaire concernant l’application Orange Money. Excellente journée.",2021-01-04 21:15:05,kolchi kaytchka donc blach mno,0.0,Neutre
92c7beaf-ac9f-46b2-8571-0e402a912db4,mansour alami,حبذا لو يتم شحن رصيد الحساب بتعبئات أورونج ولو أن تخصصوا هذا الشحن فقط لدفع فواتير أورونج وتعبئات أورونج دون باقي الفواتير يعني يتم تقسيم التطبيق إلى قسمين من ناحية الرصيد 1 رصيد عادي وهو الرصيد المشحون عن طريق الوكالة أو البطاقة البنكية وهذا الرصيد هو الذي يمكنك من أداء جميع الفواتير بدون استثناء 2 رصيد أورونج وهو الرصيد المشحون عن طريق بطاقات التعبئة أورونج وهذا الرصيد يمكنك من أداء فواتير أورونج وتعبئات أورونج فقط دون باقي الشركات الأخرى وتقبلوا اقتراحي هذا بجدية لأن هذا سيشجع الزبناء,3,0,1.4.2,2020-12-29 12:08:18,,,حبذا لو يتم شحن رصيد الحساب بتعبئات أورونج ولو أن تخصصوا هذا الشحن فقط لدفع فواتير أورونج وتعبئات أورونج دون باقي الفواتير يعني يتم تقسيم التطبيق إلى قسمين من ناحية الرصيد 1 رصيد عادي وهو الرصيد المشحون عن طريق الوكالة أو البطاقة البنكية وهذا الرصيد هو الذي يمكنك من أداء جميع الفواتير بدون استثناء 2 رصيد أورونج وهو الرصيد المشحون عن طريق بطاقات التعبئة أورونج وهذا الرصيد يمكنك من أداء فواتير أورونج وتعبئات أورونج فقط دون باقي الشركات الأخرى وتقبلوا اقتراحي هذا بجدية لأن هذا سيشجع الزبناء,0.0,Neutre
9784e47b-8680-45d8-9aa3-75ee0012fcde,Raja Wydad,Bien venu,5,2,1.4.2,2020-12-21 23:15:11,"Bonjour Mme Raja Wydad, Nous vous remercions pour votre intérêt, Pour toutes informations concernant Orange Money, n’hésitez pas à contacter le 441 ou 0621000441,ou visiter notre site https://www.orange.ma/orangemoney. Bonne journée.",2021-01-02 17:05:26,bien venu,0.0,Neutre
ef43e786-bceb-4248-a4bb-79e5398f6705,ELjanati Hamouda,Jole,5,0,,2020-12-18 15:45:57,"Bonjour Mr ELjanati Hamouda, Nous vous remercions pour votre intérêt, N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-12-30 11:06:25,jole,0.0,Neutre
